n;Bn;Un;Cn;Dn;Dn-Cn
68000;4023;24967;806307;972516;166209
68000;4226;25016;773673;956039;182366
68000;2405;25012;973739;1117613;143874
68000;2067;25005;788667;898660;109993
69000;1782;25479;796859;881553;84694
69000;2660;25486;816847;1156257;339410
69000;2210;25363;844175;952272;108097
69000;3411;25285;697699;993835;296136
69000;2588;25301;773698;1019138;245440
69000;2519;25353;746588;1004273;257685
69000;2649;25319;677351;911541;234190
69000;250;25520;928236;1081399;153163
69000;2999;25441;891084;922016;30932
69000;3090;25363;700546;1003502;302956
69000;1298;25409;767312;964747;197435
69000;4017;25415;970242;1007850;37608
69000;2980;25349;768531;895006;126475
69000;1995;25333;810942;940613;129671
69000;3607;25542;763751;877467;113716
69000;2689;25545;767041;1109037;341996
69000;5027;25327;1041234;1049661;8427
69000;3742;25418;805760;1118356;312596
69000;1816;25525;775039;1218291;443252
69000;3052;25408;673500;931686;258186
69000;3401;25389;794508;918957;124449
69000;4066;25395;756385;947993;191608
69000;1910;25460;878608;947676;69068
69000;2529;25355;887456;976474;89018
69000;2473;25353;1059566;1082489;22923
69000;4196;25257;762950;1075628;312678
69000;3307;25442;784729;920171;135442
69000;3005;25388;795302;887261;91959
69000;5373;25230;780756;886795;106039
69000;755;25263;692505;1064506;372001
69000;3583;25298;867973;1007232;139259
69000;1704;25367;725218;993721;268503
69000;3033;25276;790702;1084544;293842
69000;3525;25433;846941;988456;141515
69000;3490;25410;980542;1108857;128315
69000;4857;25452;815899;1102955;287056
69000;2721;25461;1033711;1034206;495
69000;2026;25356;813441;1115083;301642
69000;1922;25231;691683;862554;170871
69000;1931;25421;1102625;1231433;128808
69000;3259;25347;766408;1093882;327474
69000;2932;25609;879208;958651;79443
69000;2632;25376;789915;1105576;315661
69000;838;25501;1028092;1052943;24851
69000;5086;25206;720470;1001342;280872
69000;3181;25296;822653;1034043;211390
69000;1913;25504;762173;1019087;256914
69000;2627;25348;850829;1000672;149843
69000;3133;25508;870471;1054325;183854
69000;3597;25453;778719;1425877;647158
70000;2813;25755;737524;1032116;294592
70000;1916;25679;820795;936385;115590
70000;4101;25703;736871;1002477;265606
70000;1770;25711;723107;1197394;474287
70000;2923;25855;760166;1109708;349542
70000;3346;25734;806562;928933;122371
70000;4427;25812;775204;853807;78603
70000;3563;25698;963729;1042590;78861
70000;3067;25767;756292;932751;176459
70000;3022;25745;767643;1011032;243389
70000;1603;25833;1053519;1098335;44816
70000;3411;25680;907231;969964;62733
70000;2853;25698;854149;1067743;213594
70000;1695;25766;685146;966478;281332
70000;1385;25736;865762;992862;127100
70000;3443;25951;701654;915177;213523
70000;1064;25798;769888;934249;164361
70000;2157;25743;838510;1011786;173276
70000;2337;25674;780388;1138555;358167
70000;2627;25725;774695;919861;145166
70000;2293;25830;868484;1120069;251585
70000;2582;25855;808011;1101460;293449
70000;4125;25885;1023246;1055105;31859
70000;2284;25847;745720;975112;229392
70000;2819;25748;805228;1103753;298525
70000;2505;25547;766684;997260;230576
70000;1602;25679;841098;1064351;223253
70000;2589;25783;788068;1014909;226841
70000;4315;25656;889902;1035123;145221
70000;1950;25700;839338;1313964;474626
70000;2887;25801;824047;1011213;187166
70000;3326;25760;725772;969954;244182
70000;3452;25807;776513;1036943;260430
70000;4914;25727;1067007;1085548;18541
70000;3382;25740;819667;964114;144447
70000;3563;25741;917565;1229414;311849
70000;2535;25736;702292;870167;167875
70000;3611;25862;1036353;1065845;29492
70000;4537;25666;952431;1016246;63815
70000;1483;25693;827571;967893;140322
70000;4906;25760;797979;940338;142359
70000;1988;25712;881821;963785;81964
70000;1107;25848;794443;1256190;461747
70000;1007;25804;918953;1030687;111734
70000;4975;25865;729701;1008395;278694
70000;3422;25777;868956;994929;125973
70000;4560;25669;720410;1043773;323363
70000;890;25728;889716;979411;89695
70000;3299;25723;994092;1062990;68898
70000;2113;25698;725327;910649;185322
71000;2908;26128;910401;1061867;151466
71000;2631;26051;736939;1069333;332394
71000;935;26063;869940;1107991;238051
71000;2327;26108;956060;970902;14842
71000;2323;26163;909659;1000604;90945
71000;2311;26082;739195;1118203;379008
71000;4051;25991;751745;949527;197782
71000;929;26175;857248;1024995;167747
71000;2236;26044;831783;1127625;295842
71000;1683;26147;799155;971853;172698
71000;1509;26207;783864;1009274;225410
71000;3443;26189;853198;999680;146482
71000;2681;26203;821895;1032826;210931
71000;4887;26172;676456;902662;226206
71000;3120;26138;774919;936316;161397
71000;3949;26002;777761;903356;125595
71000;1515;26033;770289;949026;178737
71000;3005;26142;759748;1006974;247226
71000;3932;26178;863459;1059244;195785
71000;1294;26073;900616;1056924;156308
71000;2989;26140;814789;1044530;229741
71000;3247;26158;787139;890443;103304
71000;2908;26183;822115;1094652;272537
71000;2317;26081;769930;919143;149213
71000;3348;26054;821339;955638;134299
71000;717;26099;761924;1079958;318034
71000;3259;26110;742315;933320;191005
71000;3576;26126;886882;1089077;202195
71000;1796;26028;697670;1093502;395832
71000;3263;26085;762163;908395;146232
71000;4410;26244;794735;928227;133492
71000;1442;26134;852479;1191167;338688
71000;4102;25929;869761;1056736;186975
71000;1841;26237;807485;928325;120840
71000;962;26226;905971;960138;54167
71000;4602;26140;794644;924585;129941
71000;2412;26072;734862;1076402;341540
71000;3639;26226;1009825;1020991;11166
71000;3442;26101;943719;982700;38981
71000;1445;26087;844152;1121673;277521
71000;3713;26104;745603;927282;181679
71000;2640;26199;840545;1011170;170625
71000;2756;26093;885652;1021757;136105
71000;2356;25940;821505;1043724;222219
71000;3623;26316;861666;964486;102820
71000;2462;26133;793439;1022596;229157
71000;2172;26198;871355;954963;83608
71000;3157;26105;723818;958445;234627
71000;2510;26006;818313;1222172;403859
71000;2926;26026;839649;992353;152704
72000;2445;26408;1063606;1176818;113212
72000;4258;26629;758200;994859;236659
72000;1942;26376;757942;1159879;401937
72000;4206;26601;799015;967454;168439
72000;2839;26379;880790;1156455;275665
72000;1895;26448;808271;1081125;272854
72000;2928;26609;869706;1006547;136841
72000;2178;26549;845708;974863;129155
72000;3620;26444;855271;914022;58751
72000;5631;26562;833603;1112009;278406
72000;1751;26526;886784;1127257;240473
72000;4108;26372;845010;1036950;191940
72000;1363;26583;722311;1075709;353398
72000;2793;26540;735822;950596;214774
72000;2590;26434;782480;1003807;221327
72000;3007;26395;938012;1020373;82361
72000;2663;26472;787580;920431;132851
72000;2471;26510;744895;865159;120264
72000;2660;26537;882250;1001495;119245
72000;3602;26493;889850;1113696;223846
72000;2459;26608;771479;1050758;279279
72000;2167;26652;925937;1028206;102269
72000;2327;26421;787821;941462;153641
72000;2392;26546;899537;1238272;338735
72000;1636;26571;873093;1092578;219485
72000;4003;26521;711619;978548;266929
72000;2174;26344;896633;1013583;116950
72000;3905;26463;810308;1199474;389166
72000;3097;26431;788852;963984;175132
72000;2608;26516;777336;909063;131727
72000;4377;26501;794824;945920;151096
72000;2367;26435;904397;972356;67959
72000;2103;26338;780504;892946;112442
72000;3830;26661;1009092;1088250;79158
72000;2063;26428;819919;1078374;258455
72000;4204;26502;1034076;1114494;80418
72000;2705;26440;863806;1008066;144260
72000;3748;26444;1021406;1031890;10484
72000;2728;26575;688415;942672;254257
72000;2437;26532;811614;976898;165284
72000;3922;26385;1092370;1093212;842
72000;2947;26402;825649;935620;109971
72000;1837;26480;720187;1249866;529679
72000;4669;26519;846794;1130198;283404
72000;3730;26477;918379;1183996;265617
72000;3416;26517;741900;996578;254678
72000;1510;26413;992040;1010764;18724
72000;3121;26549;754263;1041508;287245
72000;2764;26552;746011;977373;231362
72000;2439;26612;929854;1000676;70822
73000;2218;26740;898155;1058690;160535
73000;2753;26878;847642;989913;142271
73000;3097;26800;861536;1052257;190721
73000;2399;27098;759488;994992;235504
73000;5041;26921;799854;1036704;236850
73000;3618;26890;935557;1055470;119913
73000;2182;26828;1029019;1126783;97764
73000;3634;26992;875931;1071927;195996
73000;6101;26958;957473;1056994;99521
73000;2451;27003;856926;1048495;191569
73000;3477;26900;795152;1085409;290257
73000;3147;26858;789736;982226;192490
73000;3118;26893;933201;1064225;131024
73000;3882;26796;911316;1023141;111825
73000;920;26859;810784;1049760;238976
73000;3025;26812;792774;919667;126893
73000;1503;26878;845871;947334;101463
73000;4051;26832;942601;1041895;99294
73000;3101;26901;760612;1089563;328951
73000;2825;26949;1079581;1131896;52315
73000;3862;26794;833533;876881;43348
73000;2394;26891;972183;1020241;48058
73000;1950;26820;1074119;1101328;27209
73000;2273;26766;838360;1075397;237037
73000;3554;26766;845684;997545;151861
73000;2316;26917;981468;1026883;45415
73000;3895;26925;759109;1165790;406681
73000;2594;26752;816720;1213442;396722
73000;3643;26731;798723;912330;113607
73000;3558;26842;793178;1044281;251103
73000;879;26820;749352;1057888;308536
73000;2511;26932;733812;992131;258319
73000;3193;26804;891108;1069555;178447
73000;3348;26850;769867;1075617;305750
73000;1930;26942;830955;1050779;219824
73000;2823;26924;949885;1185017;235132
73000;2844;26782;836585;1051022;214437
73000;2888;26969;891194;1096456;205262
73000;512;26981;839749;1056472;216723
73000;2955;26766;961118;1235944;274826
73000;2994;26928;1072893;1163608;90715
73000;4210;27068;820081;1326953;506872
73000;2635;26927;828346;1053166;224820
73000;3058;26811;869463;1077678;208215
73000;3239;26865;860014;1041644;181630
73000;3369;26975;984415;1006304;21889
73000;571;26855;850080;946035;95955
73000;2322;26754;919345;1220860;301515
73000;4839;26781;951428;1081340;129912
73000;1618;26836;804982;1077773;272791
74000;2893;27118;841231;1073132;231901
74000;2128;27161;816519;1036805;220286
74000;2442;27255;1106598;1204444;97846
74000;3205;27175;806349;1103990;297641
74000;4174;27269;907571;1026138;118567
74000;4247;27202;845835;924333;78498
74000;2961;27300;801347;950153;148806
74000;1848;27117;772231;994084;221853
74000;3187;27167;894036;1172243;278207
74000;4319;27119;762871;881734;118863
74000;3620;27312;901098;1063280;162182
74000;3514;27215;1063238;1296985;233747
74000;4664;27231;866134;1077647;211513
74000;3729;27256;871751;1106988;235237
74000;1777;27265;817932;1019942;202010
74000;4139;27212;907377;1164614;257237
74000;3181;27271;755284;970642;215358
74000;3630;27206;762513;1073579;311066
74000;1499;27068;867952;1029025;161073
74000;3523;27190;877943;1442070;564127
74000;5294;27242;829952;990580;160628
74000;2610;27225;1025825;1156198;130373
74000;3157;27255;732890;1094021;361131
74000;3678;27367;847422;1282126;434704
74000;2604;27237;725102;1061776;336674
74000;2699;27151;717686;1037280;319594
74000;5791;27290;826756;1061619;234863
74000;1162;27273;850204;1036814;186610
74000;2398;27128;732061;959950;227889
74000;2084;27221;830253;993549;163296
74000;2307;27117;857180;989020;131840
74000;1896;27095;808759;1083243;274484
74000;1107;27230;851808;1029514;177706
74000;1983;27308;878027;1080575;202548
74000;960;27216;731219;1093397;362178
74000;2713;27152;877763;1000409;122646
74000;3564;27206;888048;1111350;223302
74000;2734;27145;831175;982234;151059
74000;1853;27243;783835;903635;119800
74000;3372;27322;817731;991243;173512
74000;1852;27190;887083;966550;79467
74000;4649;27419;755549;1040169;284620
74000;3020;27207;877057;1146749;269692
74000;4574;27225;783693;1132065;348372
74000;2899;27327;859182;1084351;225169
74000;3004;27098;951309;1038753;87444
74000;2530;27145;913233;940841;27608
74000;5611;27171;783221;934909;151688
74000;1082;27201;785823;1074447;288624
74000;5246;27184;768470;910205;141735
75000;3923;27531;1014536;1142529;127993
75000;2504;27595;867360;1209602;342242
75000;2356;27704;1051319;1053124;1805
75000;1030;27705;772914;1068552;295638
75000;1747;27575;885823;1050453;164630
75000;1358;27601;912514;1158823;246309
75000;1752;27635;825022;1045841;220819
75000;2210;27409;882021;1144962;262941
75000;2736;27487;827748;966327;138579
75000;3084;27524;953756;1387761;434005
75000;3241;27605;812896;1148620;335724
75000;2837;27668;824709;1033934;209225
75000;1010;27750;902722;1299312;396590
75000;3624;27431;794626;1088080;293454
75000;2058;27633;834996;1330639;495643
75000;4826;27576;754278;1130010;375732
75000;4271;27570;972887;1194487;221600
75000;3784;27673;859990;1092148;232158
75000;2958;27617;832656;1116043;283387
75000;4077;27552;775688;1097914;322226
75000;1618;27679;907692;1156161;248469
75000;2224;27502;842854;958887;116033
75000;1622;27637;1151568;1263629;112061
75000;627;27729;881745;995472;113727
75000;3070;27386;910786;1095465;184679
75000;3039;27664;951281;1148353;197072
75000;2399;27591;868860;1302008;433148
75000;2517;27563;847880;1019759;171879
75000;1226;27531;972030;1074226;102196
75000;1658;27600;938504;948613;10109
75000;4561;27525;916184;1066044;149860
75000;2800;27652;920580;1193365;272785
75000;2539;27622;799132;1000686;201554
75000;3322;27598;930099;1012520;82421
75000;2876;27579;878137;1239259;361122
75000;2921;27514;872562;1137197;264635
75000;3492;27741;1025794;1108502;82708
75000;1660;27590;794951;934235;139284
75000;2103;27593;793475;1075160;281685
75000;3972;27706;992393;1159103;166710
75000;3353;27767;812270;1076324;264054
75000;2557;27556;924644;969589;44945
75000;4073;27679;865591;1013414;147823
75000;3940;27739;812999;1048958;235959
75000;4083;27528;873762;1159223;285461
75000;1865;27591;825352;926542;101190
75000;3424;27751;855470;984400;128930
75000;1715;27602;870793;1344980;474187
75000;1179;27568;835448;1098741;263293
75000;2217;27501;843485;1131439;287954
76000;3162;27891;736775;1012192;275417
76000;3418;27833;963254;1147911;184657
76000;2026;28068;867057;1005572;138515
76000;4401;27952;809303;1063864;254561
76000;3433;27816;772413;966868;194455
76000;3495;27861;861655;992126;130471
76000;2020;27970;902633;953154;50521
76000;2760;27971;767813;1137591;369778
76000;4229;27965;769910;1080180;310270
76000;4042;27991;718844;984131;265287
76000;2753;27947;940643;1049765;109122
76000;2781;27884;972984;1007833;34849
76000;787;28019;946537;1308329;361792
76000;3592;28073;745636;1075950;330314
76000;3989;27912;813612;1161278;347666
76000;3680;28017;911683;1047506;135823
76000;1510;28029;913854;1295538;381684
76000;2634;28036;1102947;1118795;15848
76000;1959;28133;828368;1050528;222160
76000;4377;27926;813342;1100988;287646
76000;3930;27974;846925;1157756;310831
76000;4400;27876;881565;1077631;196066
76000;2973;27857;934230;1039621;105391
76000;3630;27832;857249;1013728;156479
76000;3775;27945;819527;1101315;281788
76000;2927;27906;1106879;1202685;95806
76000;2253;28018;841184;1202330;361146
76000;3468;27997;714783;1007545;292762
76000;3031;27850;911169;964045;52876
76000;3649;28138;839598;1111423;271825
76000;3865;28008;916905;957910;41005
76000;3838;27981;934909;1073967;139058
76000;2814;27840;873515;1031571;158056
76000;2162;27928;863588;1157144;293556
76000;3457;27997;901492;1063073;161581
76000;5799;28107;793369;955603;162234
76000;706;27904;871984;1353503;481519
76000;2678;28018;865015;985329;120314
76000;2681;27905;1165080;1322732;157652
76000;1479;27943;1071934;1295640;223706
76000;1990;28079;940830;998078;57248
76000;2869;28078;764129;1058661;294532
76000;917;27887;813691;954354;140663
76000;3373;27909;850208;1035587;185379
76000;2354;28002;859360;1058690;199330
76000;2372;28033;820664;1040421;219757
76000;2675;27802;807244;1113176;305932
76000;995;27973;889078;1114433;225355
76000;2366;27891;872570;1016034;143464
76000;2660;27986;803005;1186444;383439
77000;3755;28299;1046390;1183607;137217
77000;1884;28326;950584;1134082;183498
77000;4205;28342;943624;997275;53651
77000;4030;28414;911717;1095627;183910
77000;2230;28305;1060722;1117114;56392
77000;4313;28257;853799;1258849;405050
